id;name;number;URL;socket;price;Product Collection;Code Name;Vertical Segment;Processor Number;Status;Launch Date;Lithography;Expected Discontinuance;Use Conditions;Included Items;Warranty Period;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;TDP;Configurable TDP-down Frequency;Configurable TDP-down;VID Voltage Range;# of QPI Links;Max Turbo Frequency;Burst Frequency;Scenario Design Power (SDP);# of UPI Links;Turbo Boost Technology 2.0 Frequency;Turbo Boost Max Technology 3.0 Frequency;FSB Parity;Configurable TDP-up Frequency;Configurable TDP-up;Supported FSBs;Thermal Velocity Boost Frequency;Embedded Options Available;Datasheet;Description;Product Brief;Max Memory Size (dependent on memory type);Memory Types;Max # of Memory Channels;Max Memory Bandwidth;ECC Memory Supported;Physical Address Extensions;Maximum Memory Speed;Optane DC Persistent Memory Supported;Processor Graphics;Graphics Base Frequency;Graphics Max Dynamic Frequency;Graphics Output;DirectX* Support;Quick Sync Video;InTru 3D Technology;Flexible Display Interface ( FDI);Clear Video HD Technology;Clear Video Technology;# of Displays Supported;Macrovision* License Required;Graphics Video Max Memory;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);Max Resolution (VGA);OpenGL* Support;4K Support;Device ID;Graphics Burst Frequency;Execution Units;Max Refresh Rate;eDRAM;OpenCL* Support;PCI Express Revision;PCI Express Configurations;Max # of PCI Express Lanes;Scalability;PCI Support;Thunderbolt 4;Microprocessor PCIe Revision;Chipset / PCH PCIe Revision;Sockets Supported;Max CPU Configuration;TJUNCTION;Package Size;Processing Die Size;# of Processing Die Transistors;TCASE;Thermal Solution Specification;Operating Temperature Range;Operating Temperature (Maximum);Operating Temperature (Minimum);Bracket Height;Thermal Velocity Boost Temperature;Turbo Boost Technology;vPro Platform Eligibility;Hyper-Threading Technology;Virtualization Technology (VT-x);Virtualization Technology for Directed I/O (VT-d);VT-x with Extended Page Tables (EPT);Transactional Synchronization Extensions;64;Instruction Set;Instruction Set Extensions;Idle States;Enhanced SpeedStep Technology;Thermal Monitoring Technologies;Fast Memory Access;Flex Memory Access;Identity Protection Technology;Stable Image Platform Program (SIPP);Smart Response Technology;My WiFi Technology;4G WiMAX Wireless Technology;Demand Based Switching;Optane Memory Supported;Virtualization Technology for Itanium (VT-i);Thermal Velocity Boost;Turbo Boost Max Technology 3.0;Rapid Storage Technology;Secure Boot;HD Audio Technology;Smart Connect Technology;Speed Shift Technology;Smart Idle Technology;ME Firmware Version;Matrix Storage Technology;Deep Learning Boost ( DL Boost);Speed Select Technology - Performance Profile;Speed Select Technology - Base Frequency;Resource Director Technology ( RDT);# of AVX-512 FMA Units;Volume Management Device (VMD);Speed Select Technology – Core Power;Speed Select Technology – Turbo Frequency;Integrated QuickAssist Technology;Quick Resume Technology;Quiet System Technology;AC97 Technology;I/O Acceleration Technology;Instruction Replay Technology;Integrated Omni-Path Architecture ( OPA);Adaptix Technology;Gaussian and Neural Accelerator 2.0;Image Processing Unit;Smart Sound Technology;Wake on Voice;High Definition Audio;MIPI SoundWire*;AES New Instructions;Secure Key;Trusted Execution Technology;Execute Disable Bit;OS Guard;Anti-Theft Technology;Software Guard Extensions ( SGX);Memory Protection Extensions ( MPX);Boot Guard;Run Sure Technology;Mode-based Execute Control (MBE);Control-Flow Enforcement Technology;Total Memory Encryption;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;FSB Parity;TDP;VID Voltage Range;Scenario Design Power (SDP);Max Turbo Frequency;# of USB Ports;USB Revision;Total # of SATA Ports;Integrated LAN;General Purpose IO;UART;Max # of SATA 6.0 Gb/s Ports;Integrated Wireless;Integrated IDE;USB Configuration;4K Support;Graphics Base Frequency;Graphics Name;Graphics Max Dynamic Frequency;Compute Units;Graphics Memory Bandwidth;Graphics Memory Interface;Graphics Output;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);DirectX* Support;Vulkan* Support;OpenGL* Support;H.264 Hardware Encode/Decode;H.265 (HEVC) Hardware Encode/Decode;# of Displays Supported;Baseband Functions;RF Transceiver;RF Transceiver Functions;Protocol Stack;Interfaces Supported
43559;Core i7-620LM Processor;i7-620LM;https://ark.intel.com/content/www/us/en/ark/products/43559/intel-core-i7-620lm-processor-4m-cache-2-00-ghz.html;BGA1288;;;;Mobile;i7-620LM;Discontinued;2010-01-01;32;;;;;2;4;2000000000;4 MB Smart Cache;2.5;25;;;;;2800000000;;;;;;;;;;;False;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;266000000;566000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43560;Core i7-620M Processor;i7-620M;https://ark.intel.com/content/www/us/en/ark/products/43560/intel-core-i7-620m-processor-4m-cache-2-66-ghz.html;BGA1288;;;;Mobile;i7-620M;Discontinued;2010-01-01;32;;PC/Client/Tablet;;;2;4;2660000000;4 MB Smart Cache;2.5;35;;;;;3330000000;;;;;;;;;;;True;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;500000000;766000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;rPGA 37.5mmx 37.5mm, BGA 34mmx28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47935;Core i7-620UE Processor;i7-620UE;https://ark.intel.com/content/www/us/en/ark/products/47935/intel-core-i7-620ue-processor-4m-cache-1-06-ghz.html;BGA1288;;;;Embedded;i7-620UE;Discontinued;2010-01-01;32;;Embedded Broad Market Commercial Temp, PC/Client/Tablet;;;2;4;1060000000;4 MB Smart Cache;2.5;18;;;;;2130000000;;;;;;;;;;;True;;;;9438190632.96;DDR3 800;2;12.8 GB/s;True;36-bit;;;;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16, 2x8;1;;;;;;;1;105;BGA 34mmx28mm;81 mm;382 million;;;;;;;;1;False;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43562;Core i7-620UM Processor;i7-620UM;https://ark.intel.com/content/www/us/en/ark/products/43562/intel-core-i7-620um-processor-4m-cache-1-06-ghz.html;BGA1288;;;;Mobile;i7-620UM;Discontinued;2010-01-01;32;;;;;2;4;1060000000;4 MB Smart Cache;2.5;18;;;;;2130000000;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43563;Core i7-640LM Processor;i7-640LM;https://ark.intel.com/content/www/us/en/ark/products/43563/intel-core-i7-640lm-processor-4m-cache-2-13-ghz.html;BGA1288;;;;Mobile;i7-640LM;Discontinued;2010-01-01;32;;;;;2;4;2130000000;4 MB Smart Cache;2.5;25;;;;;2930000000;;;;;;;;;;;False;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;266000000;566000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49666;Core i7-640M Processor;i7-640M;https://ark.intel.com/content/www/us/en/ark/products/49666/intel-core-i7-640m-processor-4m-cache-2-80-ghz.html;BGA1288;;;;Mobile;i7-640M;Discontinued;2010-07-01;32;;;;;2;4;2800000000;4 MB Smart Cache;2.5;35;;;;;3460000000;;;;;;;;;;;False;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;500000000;766000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;rPGA 37.5mmx 37.5mm, BGA 34mmx28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47700;Core i7-640UM Processor;i7-640UM;https://ark.intel.com/content/www/us/en/ark/products/47700/intel-core-i7-640um-processor-4m-cache-1-20-ghz.html;BGA1288;;;;Mobile;i7-640UM;Discontinued;2010-01-01;32;;;;;2;4;1200000000;4 MB Smart Cache;2.5;18;;;;;2270000000;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50022;Core i7-660UE Processor;i7-660UE;https://ark.intel.com/content/www/us/en/ark/products/50022/intel-core-i7-660ue-processor-4m-cache-1-33-ghz.html;BGA1288;248;;;Mobile;i7-660UE;Discontinued;2010-01-01;32;;Embedded Broad Market Commercial Temp, PC/Client/Tablet;;;2;4;1330000000;4194304;2.5;18;;;;;2400000000;;;;;;;;;;;True;;;;9438190632.96;DDR3 800;2;12.8 GB/s;True;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1X16, 2X8;16;;;;;;;1;105;BGA 34mmX28mm;81 mm;382 million;;;;;;;;1;False;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49158;Core i7-660UM Processor;i7-660UM;https://ark.intel.com/content/www/us/en/ark/products/49158/intel-core-i7-660um-processor-4m-cache-1-33-ghz.html;BGA1288;;;;Mobile;i7-660UM;Discontinued;2010-04-01;32;;;;;2;4;1330000000;4 MB Smart Cache;2.5;18;;;;;2400000000;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49664;Core i7-680UM Processor;i7-680UM;https://ark.intel.com/content/www/us/en/ark/products/49664/intel-core-i7-680um-processor-4m-cache-1-46-ghz.html;BGA1288;;;;Mobile;i7-680UM;Discontinued;2010-07-01;32;;;;;2;4;1460000000;4 MB Smart Cache;2.5;18;;;;;2530000000;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;True;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;1;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48141;Celeron Processor P4505;P4505;https://ark.intel.com/content/www/us/en/ark/products/48141/intel-celeron-processor-p4505-2m-cache-1-86-ghz.html;BGA1288;;;;Mobile;P4505;Discontinued;2010-01-01;32;;Embedded Broad Market Commercial Temp, PC/Client/Tablet;;;2;2;1860000000;2 MB Smart Cache;2.5;35;;;;;;;;;;;;;;;;True;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;True;36-bit;;;HD Graphics for Previous Generation Processors;500000000;667000000;;;;;True;False;True;2;False;;;;;;;;;;;;;;2;1X16, 2X8;16;;;;;;;1;90;BGA 34mmX28mm;81 mm;382 million;;;;;;;;False;False;False;True;False;True;;True;64-bit;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49157;Celeron Processor U3400;U3400;https://ark.intel.com/content/www/us/en/ark/products/49157/intel-celeron-processor-u3400-2m-cache-1-06-ghz.html;BGA1288;;;;Mobile;U3400;Discontinued;2010-04-01;32;;;;;2;2;1060000000;2 MB Smart Cache;2.5;18;;;;;;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;False;False;False;True;False;;;True;64-bit;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50155;Celeron Processor U3405;U3405;https://ark.intel.com/content/www/us/en/ark/products/50155/intel-celeron-processor-u3405-2m-cache-1-07-ghz.html;BGA1288;;;;Mobile;U3405;Discontinued;2010-01-01;32;;Embedded Broad Market Commercial Temp, PC/Client/Tablet;;;2;2;1060000000;2097152;2.5;18;;;;;;;;;;;;;;;;True;;;;8589934592;DDR3 800/1066;2;17.1 GB/s;True;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;False;True;2;NO;;;;;;;;;;;;;;2;1x16, 2x8;16;;;;;;;1;90;BGA 34mmX28mm;81 mm;382 million;;;;;;;;False;False;False;True;False;;;True;64-bit;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50030;Celeron Processor U3600;U3600;https://ark.intel.com/content/www/us/en/ark/products/50030/intel-celeron-processor-u3600-2m-cache-1-20-ghz.html;BGA1288;;;;Mobile;U3600;Discontinued;2011-01-01;32;;;;;2;2;1200000000;2 MB Smart Cache;2.5;18;;;;;;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;;True;2;False;;;;;;;;;;;;;;2;1x16;16;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;False;False;False;True;False;;;True;64-bit;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49156;Pentium Processor U5400;U5400;https://ark.intel.com/content/www/us/en/ark/products/49156/intel-pentium-processor-u5400-3m-cache-1-20-ghz.html;BGA1288;;;;Mobile;U5400;Discontinued;2010-04-01;32;;;;;2;2;1200000000;3 MB Smart Cache;2.5;18;;;;;;;;;;;;;;;;False;;;;8589934592;DDR3 800;2;12.8 GB/s;False;36-bit;;;HD Graphics for Previous Generation Processors;166000000;500000000;;;;;True;;True;2;False;;;;;;;;;;;;;;2;1x16;1;;;;;;;1;105;BGA 34mm x 28mm;81 mm;382 million;;;;;;;;False;False;False;False;False;;;True;64-bit;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148964;Core i5-8305G Processor with Radeon Pro WX Vega M GL graphics;i5-8305G;https://ark.intel.com/content/www/us/en/ark/products/148964/intel-core-i5-8305g-processor-with-radeon-pro-wx-vega-m-gl-graphics-6m-cache-up-to-3-80-ghz.html;BGA2270;;;;Mobile;i5-8305G;Launched;2018-07-01;14;;;;;4;8;2800000000;6291456;8 GT/s;;;;;;3800000000;;;;3800000000.0;;;;;;;False;;65W Package TDP;;68719476736;DDR4-2400;2;37.5 GB/s;False;;;;HD Graphics 630;350000000;1000000000;eDP 1.4, DP 1.2, HDMI 1.4, DVI;12;True;True;;True;True;3;;68719476736;4096 x 2160 @30Hz;4096 x 2160 @60Hz;4096 x 2160 @60Hz;;4.4;Yes, at 60Hz;;;;;;;3;Up to 1x8, 2x4;8;;;;;;;1;100;31mm x 58.5mm;;;;;;;;;;2;True;True;True;True;True;True;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;True;True;True;True;True;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;True;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, at 60Hz;931000000;Radeon Pro WX Vega M GL Graphics;1011000000;20;179.2 GB/s;1024 bit;eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI;4096 x 2160@60Hz;4096 x 2160@60Hz;4096 x 2160@60Hz;12;True;4.5;True;Yes, 10-bit;6;;;;;
130411;Core i7-8705G Processor with Radeon RX Vega M GL graphics;i7-8705G;https://ark.intel.com/content/www/us/en/ark/products/130411/intel-core-i7-8705g-processor-with-radeon-rx-vega-m-gl-graphics-8m-cache-up-to-4-10-ghz.html;BGA2270;;;;Mobile;i7-8705G;Announced;2018-01-01;14;;;;;4;8;3100000000;8388608;8 GT/s;;;;;;4099999999.9999995;;;;4099999999.9999995;;;;;;;False;;65W Package TDP;;68719476736;DDR4-2400;2;37.5 GB/s;False;;;;HD Graphics 630;350000000;1100000000;eDP 1.4, DP 1.2, HDMI 1.4, DVI;12;True;True;;True;True;3;;68719476736;4096 x 2160 @30Hz;4096 x 2160 @60Hz;4096 x 2160 @60Hz;;4.4;Yes, at 60Hz;;;;;;;3;Up to 1x8, 2x4;8;;;;;;;1;100;31mm x 58.5mm;;;;;;;;;;2;False;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;True;True;False;True;True;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;True;;Yes with ME;True;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, at 60Hz;931000000;Radeon RX Vega M GL Graphics;1011000000;20;179.2 GB/s;1024 bit;eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI;4096 x 2160@60Hz;4096 x 2160@60Hz;4096 x 2160@60Hz;12;True;4.5;True;Yes, 10-bit;6;;;;;
130406;Core i7-8706G Processor with Radeon RX Vega M GL graphics;i7-8706G;https://ark.intel.com/content/www/us/en/ark/products/130406/intel-core-i7-8706g-processor-with-radeon-rx-vega-m-gl-graphics-8m-cache-up-to-4-10-ghz.html;BGA2270;;;;Mobile;i7-8706G;Launched;2018-01-01;14;;;;;4;8;3100000000;8388608;8 GT/s;;;;;;4099999999.9999995;;;;4099999999.9999995;;;;;;;False;;65W Package TDP;;68719476736;DDR4-2400;2;37.5 GB/s;False;;;;HD Graphics 630;350000000;1100000000;eDP 1.4, DP 1.2, HDMI 1.4, DVI;12;True;True;;True;True;3;;68719476736;4096 x 2160 @30Hz;4096 x 2160 @60Hz;4096 x 2160 @60Hz;;4.4;Yes, at 60Hz;;;;;;;3;Up to 1x8, 2x4;8;;;;;;;1;100;31mm x 58.5mm;;;;;;;;;;2;True;True;True;True;True;True;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;True;True;True;True;True;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;True;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, at 60Hz;931000000;Radeon RX Vega M GL Graphics;1011000000;20;179.2 GB/s;1024 bit;eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI;4096 x 2160@60Hz;4096 x 2160@60Hz;4096 x 2160@60Hz;12;True;4.5;True;Yes, 10-bit;6;;;;;
130407;Core i7-8709G Processor with Radeon RX Vega M GH graphics;i7-8709G;https://ark.intel.com/content/www/us/en/ark/products/130407/intel-core-i7-8709g-processor-with-radeon-rx-vega-m-gh-graphics-8m-cache-up-to-4-10-ghz.html;BGA2270;;;;Mobile;i7-8709G;Announced;2018-01-01;14;;;;;4;8;3100000000;8388608;8 GT/s;;;;;;4099999999.9999995;;;;4099999999.9999995;;;;;;;False;;100W Package TDP;;68719476736;DDR4-2400;2;37.5 GB/s;False;;;;HD Graphics 630;350000000;1100000000;eDP 1.4, DP 1.2, HDMI 1.4, DVI;12;True;True;;True;True;3;;68719476736;4096 x 2160 @30Hz;4096 x 2160 @60Hz;4096 x 2160 @60Hz;;4.4;Yes, at 60Hz;;;;;;;3;Up to 1x8, 2x4;8;;;;;;;1;100;31mm x 58.5mm;;;;;;;;;;2;False;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;True;True;False;True;True;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;True;;Yes with ME;True;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, at 60Hz;1063000000;Radeon RX Vega M GH Graphics;1190000000;24;204.8 GB/s;1024 bit;eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI;4096 x 2160@60Hz;4096 x 2160@60Hz;4096 x 2160@60Hz;12;True;4.5;True;Yes, 10-bit;6;;;;;
130409;Core i7-8809G Processor with Radeon RX Vega M GH graphics;i7-8809G;https://ark.intel.com/content/www/us/en/ark/products/130409/intel-core-i7-8809g-processor-with-radeon-rx-vega-m-gh-graphics-8m-cache-up-to-4-20-ghz.html;BGA2270;;;;Mobile;i7-8809G;Announced;2018-01-01;14;;;;;4;8;3100000000;8388608;8 GT/s;;;;;;4200000000;;;;4200000000.0;;;;;;;False;;100W Package TDP;;68719476736;DDR4-2400;2;37.5 GB/s;False;;;;HD Graphics 630;350000000;1100000000;eDP 1.4, DP 1.2, HDMI 1.4, DVI;12;True;True;;True;True;3;;68719476736;4096 x 2160 @30Hz;4096 x 2160 @60Hz;4096 x 2160 @60Hz;;4.4;Yes, at 60Hz;;;;;;;3;Up to 1x8, 2x4;8;;;;;;;1;100;31mm x 58.5mm;;;;;;;;;;2;False;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;True;True;False;True;True;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;True;;Yes with ME;True;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, at 60Hz;1063000000;Radeon RX Vega M GH Graphics;1190000000;24;204.8 GB/s;1024 bit;eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI;4096 x 2160@60Hz;4096 x 2160@60Hz;4096 x 2160@60Hz;12;True;4.5;True;Yes, 10-bit;6;;;;;
36750;Core 2 Duo Processor P7350;P7350;https://ark.intel.com/content/www/us/en/ark/products/36750/intel-core-2-duo-processor-p7350-3m-cache-2-00-ghz-1066-mhz-fsb.html;BGA479;;;;Mobile;P7350;Discontinued;2008-07-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35mm x 35mm;107 mm;410 million;;;;;;;;False;;False;False;;;;True;64-bit;;;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;2000000000;3 MB L2 Cache;1066000000;False;25;1.062V-1.150V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35569;Core 2 Duo Processor P8400;P8400;https://ark.intel.com/content/www/us/en/ark/products/35569/intel-core-2-duo-processor-p8400-3m-cache-2-26-ghz-1066-mhz-fsb.html;BGA479;199;;;Mobile;P8400;Discontinued;2008-07-01;45;;PC/Client/Tablet;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;35 mm x 35mm;107 mm;410 million;;;;;;;;False;;False;True;;;;True;64-bit;;True;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;;;;;;;;;;2;2;2260000000;3 MB L2 Cache;1066000000;False;25;1.050V-1.150V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35568;Core 2 Duo Processor P8600;P8600;https://ark.intel.com/content/www/us/en/ark/products/35568/intel-core-2-duo-processor-p8600-3m-cache-2-40-ghz-1066-mhz-fsb.html;BGA479;211;;;Mobile;P8600;Discontinued;2008-07-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;35 mm x 35mm;107 mm;410 million;;;;;;;;False;;False;True;;;;True;64-bit;;True;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;;;;;;;;;;2;2;2400000000;3 MB L2 Cache;1066000000;False;25;1.050V-1.150V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37006;Core 2 Duo Processor P8700;P8700;https://ark.intel.com/content/www/us/en/ark/products/37006/intel-core-2-duo-processor-p8700-3m-cache-2-53-ghz-1066-mhz-fsb.html;BGA479;;;;Mobile;P8700;Discontinued;2008-10-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;35mm x 35mm;107 mm;410 million;;;;;;;;False;;False;True;;;;True;64-bit;;True;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;;;;;;;;;;2;2;2530000000;3 MB L2 Cache;1066000000;False;25;1.00V - 1.25V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
